This performance isn't much better than before. It's with regular expressions running in place of standard terminal checks outside of debug mode.

Statistical profiling result from isolate-00000000004B26A0-v8.log, (30922 ticks, 2235 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      4    0.0%    0.0%  RegExp: \ua790
      4    0.0%    0.0%  RegExp: \ua78f
      4    0.0%    0.0%  RegExp: \ua78d
      4    0.0%    0.0%  RegExp: \ua782
      4    0.0%    0.0%  RegExp: \ua77f
      4    0.0%    0.0%  RegExp: \ua77a
      4    0.0%    0.0%  RegExp: \ua72c
      4    0.0%    0.0%  RegExp: \ua72a
      4    0.0%    0.0%  RegExp: \ua725
      4    0.0%    0.0%  RegExp: \ua697
      4    0.0%    0.0%  RegExp: \ua694
      4    0.0%    0.0%  RegExp: \ua680
      4    0.0%    0.0%  RegExp: \ua66a
      4    0.0%    0.0%  RegExp: \ua656
      4    0.0%    0.0%  RegExp: \ua653
      4    0.0%    0.0%  RegExp: \ua651
      4    0.0%    0.0%  RegExp: \u2ccb
      4    0.0%    0.0%  RegExp: \u2ca7
      4    0.0%    0.0%  RegExp: \u2c8e
      4    0.0%    0.0%  RegExp: \u2c82
      4    0.0%    0.0%  RegExp: \u2107
      4    0.0%    0.0%  RegExp: \u202f
      4    0.0%    0.0%  RegExp: \u1efc
      4    0.0%    0.0%  RegExp: \u1ef6
      4    0.0%    0.0%  RegExp: \u1ef2
      4    0.0%    0.0%  RegExp: \u1eea
      4    0.0%    0.0%  RegExp: \u1ee6
      4    0.0%    0.0%  RegExp: \u1ed8
      4    0.0%    0.0%  RegExp: \u1eb8
      4    0.0%    0.0%  RegExp: \u1eb7
      4    0.0%    0.0%  RegExp: \u1eae
      4    0.0%    0.0%  RegExp: \u1e9f
      4    0.0%    0.0%  RegExp: \u1e92
      4    0.0%    0.0%  RegExp: \u1e7d
      4    0.0%    0.0%  RegExp: \u1e75
      4    0.0%    0.0%  RegExp: \u1e73
      4    0.0%    0.0%  RegExp: \u1e70
      4    0.0%    0.0%  RegExp: \u1e66
      4    0.0%    0.0%  RegExp: \u1e41
      4    0.0%    0.0%  RegExp: \u1e34
      4    0.0%    0.0%  RegExp: \u1e2f
      4    0.0%    0.0%  RegExp: \u1e2a
      4    0.0%    0.0%  RegExp: \u1e14
      4    0.0%    0.0%  RegExp: \u1e11
      4    0.0%    0.0%  RegExp: \u1e0f
      4    0.0%    0.0%  RegExp: \u1e0a
      4    0.0%    0.0%  RegExp: \u1e03
      4    0.0%    0.0%  RegExp: \u1e01
      4    0.0%    0.0%  RegExp: \u1a60
      4    0.0%    0.0%  RegExp: \u10cd
      4    0.0%    0.0%  RegExp: \u0e8a
      4    0.0%    0.0%  RegExp: \u0b01
      4    0.0%    0.0%  RegExp: \u0824
      4    0.0%    0.0%  RegExp: \u07fa
      4    0.0%    0.0%  RegExp: \u06d5
      4    0.0%    0.0%  RegExp: \u052e
      4    0.0%    0.0%  RegExp: \u052b
      4    0.0%    0.0%  RegExp: \u0525
      4    0.0%    0.0%  RegExp: \u0512
      4    0.0%    0.0%  RegExp: \u050b
      4    0.0%    0.0%  RegExp: \u0508
      4    0.0%    0.0%  RegExp: \u0500
      4    0.0%    0.0%  RegExp: \u04f6
      4    0.0%    0.0%  RegExp: \u04d8
      4    0.0%    0.0%  RegExp: \u04d6
      4    0.0%    0.0%  RegExp: \u04d3
      4    0.0%    0.0%  RegExp: \u04c9
      4    0.0%    0.0%  RegExp: \u04c2
      4    0.0%    0.0%  RegExp: \u04b0
      4    0.0%    0.0%  RegExp: \u04a7
      4    0.0%    0.0%  RegExp: \u049b
      4    0.0%    0.0%  RegExp: \u0496
      4    0.0%    0.0%  RegExp: \u048e
      4    0.0%    0.0%  RegExp: \u0481
      4    0.0%    0.0%  RegExp: \u047d
      4    0.0%    0.0%  RegExp: \u047c
      4    0.0%    0.0%  RegExp: \u0476
      4    0.0%    0.0%  RegExp: \u0474
      4    0.0%    0.0%  RegExp: \u0470
      4    0.0%    0.0%  RegExp: \u0462
      4    0.0%    0.0%  RegExp: \u03f5
      4    0.0%    0.0%  RegExp: \u03ed
      4    0.0%    0.0%  RegExp: \u03e8
      4    0.0%    0.0%  RegExp: \u03dd
      4    0.0%    0.0%  RegExp: \u0386
      4    0.0%    0.0%  RegExp: \u037f
      4    0.0%    0.0%  RegExp: \u0242
      4    0.0%    0.0%  RegExp: \u023c
      4    0.0%    0.0%  RegExp: \u0228
      4    0.0%    0.0%  RegExp: \u0227
      4    0.0%    0.0%  RegExp: \u0226
      4    0.0%    0.0%  RegExp: \u0222
      4    0.0%    0.0%  RegExp: \u0214
      4    0.0%    0.0%  RegExp: \u0213
      4    0.0%    0.0%  RegExp: \u0212
      4    0.0%    0.0%  RegExp: \u0208
      4    0.0%    0.0%  RegExp: \u0205
      4    0.0%    0.0%  RegExp: \u01f4
      4    0.0%    0.0%  RegExp: \u01f1
      4    0.0%    0.0%  RegExp: \u01ec
      4    0.0%    0.0%  RegExp: \u01eb
      4    0.0%    0.0%  RegExp: \u01de
      4    0.0%    0.0%  RegExp: \u01d1
      4    0.0%    0.0%  RegExp: \u01c4
      4    0.0%    0.0%  RegExp: \u01bc
      4    0.0%    0.0%  RegExp: \u0160
      4    0.0%    0.0%  RegExp: \u0156
      4    0.0%    0.0%  RegExp: \u0152
      4    0.0%    0.0%  RegExp: \u0151
      4    0.0%    0.0%  RegExp: \u014f
      4    0.0%    0.0%  RegExp: \u0147
      4    0.0%    0.0%  RegExp: \u013f
      4    0.0%    0.0%  RegExp: \u013b
      4    0.0%    0.0%  RegExp: \u0132
      4    0.0%    0.0%  RegExp: \u0126
      4    0.0%    0.0%  RegExp: \u010a
      4    0.0%    0.0%  RegExp: "
      4    0.0%    0.0%  LazyCompile: *DoJoin native array.js:129:16
      4    0.0%    0.0%  LazyCompile: *<anonymous> C:\code\JS\pegs\lib\compiler\Parser.js:461:9
      4    0.0%    0.0%  Handler: parseInternal {2}
      3    0.0%    0.0%  RegExp: switch
      3    0.0%    0.0%  RegExp: r
      3    0.0%    0.0%  RegExp: new
      3    0.0%    0.0%  RegExp: const
      3    0.0%    0.0%  RegExp: _
      3    0.0%    0.0%  RegExp: \xb5
      3    0.0%    0.0%  RegExp: \uabec
      3    0.0%    0.0%  RegExp: \ua802
      3    0.0%    0.0%  RegExp: \ua7a1
      3    0.0%    0.0%  RegExp: \ua79d
      3    0.0%    0.0%  RegExp: \ua799
      3    0.0%    0.0%  RegExp: \ua798
      3    0.0%    0.0%  RegExp: \ua792
      3    0.0%    0.0%  RegExp: \ua786
      3    0.0%    0.0%  RegExp: \ua77b
      3    0.0%    0.0%  RegExp: \ua75b
      3    0.0%    0.0%  RegExp: \ua75a
      3    0.0%    0.0%  RegExp: \ua74e
      3    0.0%    0.0%  RegExp: \ua73b
      3    0.0%    0.0%  RegExp: \ua726
      3    0.0%    0.0%  RegExp: \ua698
      3    0.0%    0.0%  RegExp: \ua695
      3    0.0%    0.0%  RegExp: \ua68c
      3    0.0%    0.0%  RegExp: \ua68b
      3    0.0%    0.0%  RegExp: \ua68a
      3    0.0%    0.0%  RegExp: \ua681
      3    0.0%    0.0%  RegExp: \ua660
      3    0.0%    0.0%  RegExp: \ua65a
      3    0.0%    0.0%  RegExp: \ua657
      3    0.0%    0.0%  RegExp: \ua652
      3    0.0%    0.0%  RegExp: \ua647
      3    0.0%    0.0%  RegExp: \u3000
      3    0.0%    0.0%  RegExp: \u2cdb
      3    0.0%    0.0%  RegExp: \u2cd6
      3    0.0%    0.0%  RegExp: \u2c93
      3    0.0%    0.0%  RegExp: \u2c90
      3    0.0%    0.0%  RegExp: \u2c8f
      3    0.0%    0.0%  RegExp: \u2c8c
      3    0.0%    0.0%  RegExp: \u2c85
      3    0.0%    0.0%  RegExp: \u2c83
      3    0.0%    0.0%  RegExp: \u2183
      3    0.0%    0.0%  RegExp: \u214e
      3    0.0%    0.0%  RegExp: \u20e1
      3    0.0%    0.0%  RegExp: \u1fbc
      3    0.0%    0.0%  RegExp: \u1ede
      3    0.0%    0.0%  RegExp: \u1edb
      3    0.0%    0.0%  RegExp: \u1ed5
      3    0.0%    0.0%  RegExp: \u1ecf
      3    0.0%    0.0%  RegExp: \u1ec5
      3    0.0%    0.0%  RegExp: \u1ec2
      3    0.0%    0.0%  RegExp: \u1ebd
      3    0.0%    0.0%  RegExp: \u1ebb
      3    0.0%    0.0%  RegExp: \u1eb6
      3    0.0%    0.0%  RegExp: \u1ead
      3    0.0%    0.0%  RegExp: \u1ea9
      3    0.0%    0.0%  RegExp: \u1ea7
      3    0.0%    0.0%  RegExp: \u1ea0
      3    0.0%    0.0%  RegExp: \u1e8d
      3    0.0%    0.0%  RegExp: \u1e8b
      3    0.0%    0.0%  RegExp: \u1e87
      3    0.0%    0.0%  RegExp: \u1e84
      3    0.0%    0.0%  RegExp: \u1e81
      3    0.0%    0.0%  RegExp: \u1e79
      3    0.0%    0.0%  RegExp: \u1e74
      3    0.0%    0.0%  RegExp: \u1e72
      3    0.0%    0.0%  RegExp: \u1e5f
      3    0.0%    0.0%  RegExp: \u1e49
      3    0.0%    0.0%  RegExp: \u1e46
      3    0.0%    0.0%  RegExp: \u1e3b
      3    0.0%    0.0%  RegExp: \u1e2d
      3    0.0%    0.0%  RegExp: \u1e25
      3    0.0%    0.0%  RegExp: \u1e19
      3    0.0%    0.0%  RegExp: \u1e16
      3    0.0%    0.0%  RegExp: \u1be7
      3    0.0%    0.0%  RegExp: \u1a62
      3    0.0%    0.0%  RegExp: \u1a56
      3    0.0%    0.0%  RegExp: \u17d7
      3    0.0%    0.0%  RegExp: \u12c0
      3    0.0%    0.0%  RegExp: \u103f
      3    0.0%    0.0%  RegExp: \u0f00
      3    0.0%    0.0%  RegExp: \u0e84
      3    0.0%    0.0%  RegExp: \u0c81
      3    0.0%    0.0%  RegExp: \u0c3d
      3    0.0%    0.0%  RegExp: \u0b9c
      3    0.0%    0.0%  RegExp: \u09cd
      3    0.0%    0.0%  RegExp: \u09b2
      3    0.0%    0.0%  RegExp: \u093d
      3    0.0%    0.0%  RegExp: \u093c
      3    0.0%    0.0%  RegExp: \u093a
      3    0.0%    0.0%  RegExp: \u0828
      3    0.0%    0.0%  RegExp: \u07b1
      3    0.0%    0.0%  RegExp: \u0710
      3    0.0%    0.0%  RegExp: \u052f
      3    0.0%    0.0%  RegExp: \u0529
      3    0.0%    0.0%  RegExp: \u0526
      3    0.0%    0.0%  RegExp: \u0521
      3    0.0%    0.0%  RegExp: \u051f
      3    0.0%    0.0%  RegExp: \u051a
      3    0.0%    0.0%  RegExp: \u0516
      3    0.0%    0.0%  RegExp: \u0514
      3    0.0%    0.0%  RegExp: \u0509
      3    0.0%    0.0%  RegExp: \u0501
      3    0.0%    0.0%  RegExp: \u04fa
      3    0.0%    0.0%  RegExp: \u04eb
      3    0.0%    0.0%  RegExp: \u04cd
      3    0.0%    0.0%  RegExp: \u04ca
      3    0.0%    0.0%  RegExp: \u04c6
      3    0.0%    0.0%  RegExp: \u04b6
      3    0.0%    0.0%  RegExp: \u04b1
      3    0.0%    0.0%  RegExp: \u04a5
      3    0.0%    0.0%  RegExp: \u04a0
      3    0.0%    0.0%  RegExp: \u0499
      3    0.0%    0.0%  RegExp: \u0490
      3    0.0%    0.0%  RegExp: \u0478
      3    0.0%    0.0%  RegExp: \u0471
      3    0.0%    0.0%  RegExp: \u046f
      3    0.0%    0.0%  RegExp: \u0464
      3    0.0%    0.0%  RegExp: \u03f4
      3    0.0%    0.0%  RegExp: \u03e7
      3    0.0%    0.0%  RegExp: \u03e3
      3    0.0%    0.0%  RegExp: \u03e1
      3    0.0%    0.0%  RegExp: \u0377
      3    0.0%    0.0%  RegExp: \u0294
      3    0.0%    0.0%  RegExp: \u0249
      3    0.0%    0.0%  RegExp: \u0247
      3    0.0%    0.0%  RegExp: \u022d
      3    0.0%    0.0%  RegExp: \u022b
      3    0.0%    0.0%  RegExp: \u0215
      3    0.0%    0.0%  RegExp: \u0211
      3    0.0%    0.0%  RegExp: \u0209
      3    0.0%    0.0%  RegExp: \u0207
      3    0.0%    0.0%  RegExp: \u0204
      3    0.0%    0.0%  RegExp: \u01e5
      3    0.0%    0.0%  RegExp: \u01cf
      3    0.0%    0.0%  RegExp: \u01c8
      3    0.0%    0.0%  RegExp: \u01c6
      3    0.0%    0.0%  RegExp: \u01b6
      3    0.0%    0.0%  RegExp: \u01b5
      3    0.0%    0.0%  RegExp: \u01a5
      3    0.0%    0.0%  RegExp: \u01a1
      3    0.0%    0.0%  RegExp: \u0185
      3    0.0%    0.0%  RegExp: \u0183
      3    0.0%    0.0%  RegExp: \u017a
      3    0.0%    0.0%  RegExp: \u0167
      3    0.0%    0.0%  RegExp: \u0163
      3    0.0%    0.0%  RegExp: \u0162
      3    0.0%    0.0%  RegExp: \u0161
      3    0.0%    0.0%  RegExp: \u015a
      3    0.0%    0.0%  RegExp: \u0159
      3    0.0%    0.0%  RegExp: \u0158
      3    0.0%    0.0%  RegExp: \u0157
      3    0.0%    0.0%  RegExp: \u0150
      3    0.0%    0.0%  RegExp: \u0140
      3    0.0%    0.0%  RegExp: \u0125
      3    0.0%    0.0%  RegExp: \u0121
      3    0.0%    0.0%  RegExp: \u011b
      3    0.0%    0.0%  RegExp: \u0119
      3    0.0%    0.0%  RegExp: \u0116
      3    0.0%    0.0%  RegExp: \u010f
      3    0.0%    0.0%  RegExp: \u010e
      3    0.0%    0.0%  RegExp: \u010c
      3    0.0%    0.0%  RegExp: \\/\\/
      3    0.0%    0.0%  RegExp: \\/\\*
      3    0.0%    0.0%  LazyCompile: *DefineIndexedProperty native array.js:48:31
      3    0.0%    0.0%  LazyCompile: *CharRange.flipCase C:\code\JS\pegs\lib\runtime\Rules.js:96:45
      3    0.0%    0.0%  Handler: parseInternal {7}
      3    0.0%    0.0%  Handler: parseInternal {4}
      3    0.0%    0.0%  Handler: parseInternal {14}
      3    0.0%    0.0%  Handler: parse {4}
      3    0.0%    0.0%  Handler: parse {16}
      2    0.0%    0.0%  Stub: CompareICStub {8}
      2    0.0%    0.0%  Stub: CompareICStub {6}
      2    0.0%    0.0%  Stub: CompareICStub {2}
      2    0.0%    0.0%  RegExp: with
      2    0.0%    0.0%  RegExp: try
      2    0.0%    0.0%  RegExp: null
      2    0.0%    0.0%  RegExp: \xba
      2    0.0%    0.0%  RegExp: \xa0
      2    0.0%    0.0%  RegExp: \x0d
      2    0.0%    0.0%  RegExp: \uff70
      2    0.0%    0.0%  RegExp: \ufeff
      2    0.0%    0.0%  RegExp: \ufb1d
      2    0.0%    0.0%  RegExp: \uaaf2
      2    0.0%    0.0%  RegExp: \uaab0
      2    0.0%    0.0%  RegExp: \uaa70
      2    0.0%    0.0%  RegExp: \ua9e5
      2    0.0%    0.0%  RegExp: \ua9cf
      2    0.0%    0.0%  RegExp: \ua8fb
      2    0.0%    0.0%  RegExp: \ua7fa
      2    0.0%    0.0%  RegExp: \ua7f7
      2    0.0%    0.0%  RegExp: \ua7a9
      2    0.0%    0.0%  RegExp: \ua79b
      2    0.0%    0.0%  RegExp: \ua791
      2    0.0%    0.0%  RegExp: \ua787
      2    0.0%    0.0%  RegExp: \ua781
      2    0.0%    0.0%  RegExp: \ua770
      2    0.0%    0.0%  RegExp: \ua76f
      2    0.0%    0.0%  RegExp: \ua76a
      2    0.0%    0.0%  RegExp: \ua767
      2    0.0%    0.0%  RegExp: \ua765
      2    0.0%    0.0%  RegExp: \ua763
      2    0.0%    0.0%  RegExp: \ua757
      2    0.0%    0.0%  RegExp: \ua756
      2    0.0%    0.0%  RegExp: \ua74b
      2    0.0%    0.0%  RegExp: \ua749
      2    0.0%    0.0%  RegExp: \ua747
      2    0.0%    0.0%  RegExp: \ua743
      2    0.0%    0.0%  RegExp: \ua741
      2    0.0%    0.0%  RegExp: \ua73f
      2    0.0%    0.0%  RegExp: \ua737
      2    0.0%    0.0%  RegExp: \ua735
      2    0.0%    0.0%  RegExp: \ua733
      2    0.0%    0.0%  RegExp: \ua72b
      2    0.0%    0.0%  RegExp: \ua723
      2    0.0%    0.0%  RegExp: \ua69b
      2    0.0%    0.0%  RegExp: \ua696
      2    0.0%    0.0%  RegExp: \ua691
      2    0.0%    0.0%  RegExp: \ua68d
      2    0.0%    0.0%  RegExp: \ua689
      2    0.0%    0.0%  RegExp: \ua683
      2    0.0%    0.0%  RegExp: \ua682
      2    0.0%    0.0%  RegExp: \ua66e
      2    0.0%    0.0%  RegExp: \ua66b
      2    0.0%    0.0%  RegExp: \ua665
      2    0.0%    0.0%  RegExp: \ua663
      2    0.0%    0.0%  RegExp: \ua661
      2    0.0%    0.0%  RegExp: \ua65d
      2    0.0%    0.0%  RegExp: \ua655
      2    0.0%    0.0%  RegExp: \ua64d
      2    0.0%    0.0%  RegExp: \ua643
      2    0.0%    0.0%  RegExp: \ua642
      2    0.0%    0.0%  RegExp: \ua015
      2    0.0%    0.0%  RegExp: \u30ff
      2    0.0%    0.0%  RegExp: \u303c
      2    0.0%    0.0%  RegExp: \u303b
      2    0.0%    0.0%  RegExp: \u3007
      2    0.0%    0.0%  RegExp: \u2d6f
      2    0.0%    0.0%  RegExp: \u2cd4
      2    0.0%    0.0%  RegExp: \u2cd3
      2    0.0%    0.0%  RegExp: \u2cc3
      2    0.0%    0.0%  RegExp: \u2cc1
      2    0.0%    0.0%  RegExp: \u2cbf
      2    0.0%    0.0%  RegExp: \u2cbd
      2    0.0%    0.0%  RegExp: \u2cb5
      2    0.0%    0.0%  RegExp: \u2caf
      2    0.0%    0.0%  RegExp: \u2cab
      2    0.0%    0.0%  RegExp: \u2ca6
      2    0.0%    0.0%  RegExp: \u2ca5
      2    0.0%    0.0%  RegExp: \u2ca3
      2    0.0%    0.0%  RegExp: \u2c9f
      2    0.0%    0.0%  RegExp: \u2c97
      2    0.0%    0.0%  RegExp: \u2c95
      2    0.0%    0.0%  RegExp: \u2c91
      2    0.0%    0.0%  RegExp: \u2c8b
      2    0.0%    0.0%  RegExp: \u2c81
      2    0.0%    0.0%  RegExp: \u2c6a
      2    0.0%    0.0%  RegExp: \u2c61
      2    0.0%    0.0%  RegExp: \u2184
      2    0.0%    0.0%  RegExp: \u2139
      2    0.0%    0.0%  RegExp: \u2113
      2    0.0%    0.0%  RegExp: \u210a
      2    0.0%    0.0%  RegExp: \u2071
      2    0.0%    0.0%  RegExp: \u2054
      2    0.0%    0.0%  RegExp: \u2029
      2    0.0%    0.0%  RegExp: \u1ffc
      2    0.0%    0.0%  RegExp: \u1fcc
      2    0.0%    0.0%  RegExp: \u1f5d
      2    0.0%    0.0%  RegExp: \u1efb
      2    0.0%    0.0%  RegExp: \u1ef5
      2    0.0%    0.0%  RegExp: \u1ef1
      2    0.0%    0.0%  RegExp: \u1eef
      2    0.0%    0.0%  RegExp: \u1ee3
      2    0.0%    0.0%  RegExp: \u1ed9
      2    0.0%    0.0%  RegExp: \u1ed3
      2    0.0%    0.0%  RegExp: \u1ed1
      2    0.0%    0.0%  RegExp: \u1ec3
      2    0.0%    0.0%  RegExp: \u1ec1
      2    0.0%    0.0%  RegExp: \u1ebc
      2    0.0%    0.0%  RegExp: \u1eb5
      2    0.0%    0.0%  RegExp: \u1eb3
      2    0.0%    0.0%  RegExp: \u1eb1
      2    0.0%    0.0%  RegExp: \u1ea6
      2    0.0%    0.0%  RegExp: \u1ea2
      2    0.0%    0.0%  RegExp: \u1e94
      2    0.0%    0.0%  RegExp: \u1e8f
      2    0.0%    0.0%  RegExp: \u1e6e
      2    0.0%    0.0%  RegExp: \u1e6b
      2    0.0%    0.0%  RegExp: \u1e67
      2    0.0%    0.0%  RegExp: \u1e65
      2    0.0%    0.0%  RegExp: \u1e5d
      2    0.0%    0.0%  RegExp: \u1e5b
      2    0.0%    0.0%  RegExp: \u1e59
      2    0.0%    0.0%  RegExp: \u1e48
      2    0.0%    0.0%  RegExp: \u1e3d
      2    0.0%    0.0%  RegExp: \u1e17
      2    0.0%    0.0%  RegExp: \u1e15
      2    0.0%    0.0%  RegExp: \u1e13
      2    0.0%    0.0%  RegExp: \u1e12
      2    0.0%    0.0%  RegExp: \u1e0b
      2    0.0%    0.0%  RegExp: \u1e07
      2    0.0%    0.0%  RegExp: \u1e05
      2    0.0%    0.0%  RegExp: \u1cf4
      2    0.0%    0.0%  RegExp: \u1ce1
      2    0.0%    0.0%  RegExp: \u1bee
      2    0.0%    0.0%  RegExp: \u1b04
      2    0.0%    0.0%  RegExp: \u17dc
      2    0.0%    0.0%  RegExp: \u17c6
      2    0.0%    0.0%  RegExp: \u1680
      2    0.0%    0.0%  RegExp: \u10fc
      2    0.0%    0.0%  RegExp: \u108f
      2    0.0%    0.0%  RegExp: \u0e46
      2    0.0%    0.0%  RegExp: \u0dbd
      2    0.0%    0.0%  RegExp: \u0cbf
      2    0.0%    0.0%  RegExp: \u0cbd
      2    0.0%    0.0%  RegExp: \u0cbc
      2    0.0%    0.0%  RegExp: \u0bc0
      2    0.0%    0.0%  RegExp: \u0b82
      2    0.0%    0.0%  RegExp: \u0b3f
      2    0.0%    0.0%  RegExp: \u0b3e
      2    0.0%    0.0%  RegExp: \u0b3d
      2    0.0%    0.0%  RegExp: \u0b3c
      2    0.0%    0.0%  RegExp: \u0af9
      2    0.0%    0.0%  RegExp: \u09bd
      2    0.0%    0.0%  RegExp: \u0950
      2    0.0%    0.0%  RegExp: \u081a
      2    0.0%    0.0%  RegExp: \u0640
      2    0.0%    0.0%  RegExp: \u0524
      2    0.0%    0.0%  RegExp: \u051d
      2    0.0%    0.0%  RegExp: \u04f9
      2    0.0%    0.0%  RegExp: \u04f5
      2    0.0%    0.0%  RegExp: \u04f3
      2    0.0%    0.0%  RegExp: \u04f1
      2    0.0%    0.0%  RegExp: \u04ee
      2    0.0%    0.0%  RegExp: \u04ed
      2    0.0%    0.0%  RegExp: \u04e7
      2    0.0%    0.0%  RegExp: \u04e3
      2    0.0%    0.0%  RegExp: \u04e1
      2    0.0%    0.0%  RegExp: \u04d5
      2    0.0%    0.0%  RegExp: \u04cc
      2    0.0%    0.0%  RegExp: \u04cb
      2    0.0%    0.0%  RegExp: \u04c8
      2    0.0%    0.0%  RegExp: \u04c4
      2    0.0%    0.0%  RegExp: \u04bc
      2    0.0%    0.0%  RegExp: \u04af
      2    0.0%    0.0%  RegExp: \u04a9
      2    0.0%    0.0%  RegExp: \u04a1
      2    0.0%    0.0%  RegExp: \u049d
      2    0.0%    0.0%  RegExp: \u0495
      2    0.0%    0.0%  RegExp: \u048d
      2    0.0%    0.0%  RegExp: \u047f
      2    0.0%    0.0%  RegExp: \u0477
      2    0.0%    0.0%  RegExp: \u0475
      2    0.0%    0.0%  RegExp: \u0473
      2    0.0%    0.0%  RegExp: \u0469
      2    0.0%    0.0%  RegExp: \u0467
      2    0.0%    0.0%  RegExp: \u0465
      2    0.0%    0.0%  RegExp: \u0463
      2    0.0%    0.0%  RegExp: \u0461
      2    0.0%    0.0%  RegExp: \u03f8
      2    0.0%    0.0%  RegExp: \u03e9
      2    0.0%    0.0%  RegExp: \u03d9
      2    0.0%    0.0%  RegExp: \u037a
      2    0.0%    0.0%  RegExp: \u0376
      2    0.0%    0.0%  RegExp: \u0371
      2    0.0%    0.0%  RegExp: \u0370
      2    0.0%    0.0%  RegExp: \u024d
      2    0.0%    0.0%  RegExp: \u024b
      2    0.0%    0.0%  RegExp: \u022e
      2    0.0%    0.0%  RegExp: \u0223
      2    0.0%    0.0%  RegExp: \u021b
      2    0.0%    0.0%  RegExp: \u0219
      2    0.0%    0.0%  RegExp: \u01ff
      2    0.0%    0.0%  RegExp: \u01fd
      2    0.0%    0.0%  RegExp: \u01fb
      2    0.0%    0.0%  RegExp: \u01f9
      2    0.0%    0.0%  RegExp: \u01e3
      2    0.0%    0.0%  RegExp: \u01d8
      2    0.0%    0.0%  RegExp: \u01d6
      2    0.0%    0.0%  RegExp: \u01b0
      2    0.0%    0.0%  RegExp: \u01a3
      2    0.0%    0.0%  RegExp: \u0195
      2    0.0%    0.0%  RegExp: \u0177
      2    0.0%    0.0%  RegExp: \u016f
      2    0.0%    0.0%  RegExp: \u015f
      2    0.0%    0.0%  RegExp: \u015d
      2    0.0%    0.0%  RegExp: \u0155
      2    0.0%    0.0%  RegExp: \u0153
      2    0.0%    0.0%  RegExp: \u014d
      2    0.0%    0.0%  RegExp: \u0144
      2    0.0%    0.0%  RegExp: \u0142
      2    0.0%    0.0%  RegExp: \u013e
      2    0.0%    0.0%  RegExp: \u0135
      2    0.0%    0.0%  RegExp: \u012b
      2    0.0%    0.0%  RegExp: \u011f
      2    0.0%    0.0%  RegExp: \u0117
      2    0.0%    0.0%  RegExp: \u0109
      2    0.0%    0.0%  RegExp: \u0107
      2    0.0%    0.0%  RegExp: &
      2    0.0%    0.0%  RegExp:  
      2    0.0%    0.0%  LazyCompile: ~charAt native string.js:42:24
      2    0.0%    0.0%  LazyCompile: ~<anonymous> C:\code\JS\pegs\lib\compiler\Parser.js:326:9
      2    0.0%    0.0%  LazyCompile: *toLowerCase native string.js:348:29
      2    0.0%    0.0%  LazyCompile: *Any.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:124:44
      2    0.0%    0.0%  LazyCompile: *<anonymous> C:\code\JS\pegs\lib\compiler\Parser.js:367:9
      2    0.0%    0.0%  KeyedLoadIC: A keyed load IC from the snapshot {1}
      2    0.0%    0.0%  Handler: parseInternal {8}
      2    0.0%    0.0%  Handler: parseInternal {21}
      2    0.0%    0.0%  Handler: parse {3}
      2    0.0%    0.0%  Handler: parse {2}
      2    0.0%    0.0%  Handler: An IC handler from the snapshot {6}
      1    0.0%    0.0%  Stub: ToIntegerStub
      1    0.0%    0.0%  Stub: RecordWriteStub {5}
      1    0.0%    0.0%  Stub: RecordWriteStub {3}
      1    0.0%    0.0%  Stub: RecordWriteStub {1}
      1    0.0%    0.0%  Stub: LoadIndexedStringStub
      1    0.0%    0.0%  Stub: LoadFieldStub {2}
      1    0.0%    0.0%  Stub: InternalArraySingleArgumentConstructorStub
      1    0.0%    0.0%  Stub: InternalArrayConstructorStub
      1    0.0%    0.0%  Stub: CompareICStub {7}
      1    0.0%    0.0%  Stub: CompareICStub {4}
      1    0.0%    0.0%  Stub: BinaryOpWithAllocationSiteStub
      1    0.0%    0.0%  Stub: BinaryOpICStub
      1    0.0%    0.0%  RegExp: while
      1    0.0%    0.0%  RegExp: true
      1    0.0%    0.0%  RegExp: throw
      1    0.0%    0.0%  RegExp: super
      1    0.0%    0.0%  RegExp: instanceof
      1    0.0%    0.0%  RegExp: in
      1    0.0%    0.0%  RegExp: for
      1    0.0%    0.0%  RegExp: extends
      1    0.0%    0.0%  RegExp: break
      1    0.0%    0.0%  RegExp: \xaa
      1    0.0%    0.0%  RegExp: \x0d\x0a
      1    0.0%    0.0%  RegExp: \uff3f
      1    0.0%    0.0%  RegExp: \ufb3e
      1    0.0%    0.0%  RegExp: \uabed
      1    0.0%    0.0%  RegExp: \uabe5
      1    0.0%    0.0%  RegExp: \uaaf5
      1    0.0%    0.0%  RegExp: \uaaeb
      1    0.0%    0.0%  RegExp: \uaadd
      1    0.0%    0.0%  RegExp: \uaac2
      1    0.0%    0.0%  RegExp: \uaac1
      1    0.0%    0.0%  RegExp: \uaab1
      1    0.0%    0.0%  RegExp: \uaa7d
      1    0.0%    0.0%  RegExp: \uaa7b
      1    0.0%    0.0%  RegExp: \uaa7a
      1    0.0%    0.0%  RegExp: \uaa43
      1    0.0%    0.0%  RegExp: \ua9e6
      1    0.0%    0.0%  RegExp: \ua7b5
      1    0.0%    0.0%  RegExp: \ua79f
      1    0.0%    0.0%  RegExp: \ua797
      1    0.0%    0.0%  RegExp: \ua78c
